,time,master,worker
0,1671761198843.1086,6087.856,11701.392
1,1671761183822.0022,6087.18,10991.124
2,1671761168791.324,6084.696,11653.4
3,1671761153764.4827,6091.368,11029.932
4,1671761138739.2854,6090.344,11658.184
5,1671761123711.4175,6088.668,11204.696
6,1671761108675.964,6087.304,11737.256
7,1671761093655.3433,6089.148,11381.348
8,1671761078634.3499,6091.78,11745.636
9,1671761063607.914,6093.188,11442.816
10,1671761048575.2644,6093.236,11759.016
11,1671761033555.395,6088.736,11446.128
12,1671761018527.6553,6089.812,11779.012
13,1671761003498.0623,6085.652,11522.032
14,1671760988478.0217,6083.364,11699.02
15,1671760973443.635,6060.78,11468.92
