,time,avg,replicas,for pod
0,1671715826505.8127,59.111999999999995,2,"[29.86, 29.252]"
1,1671715841675.1943,65.324,2,"[30.68, 34.644]"
2,1671715856830.6714,67.744,2,"[29.66, 38.084]"
3,1671715871998.0598,66.804,2,"[29.72, 37.084]"
4,1671715887181.7585,67.0,2,"[29.784, 37.216]"
5,1671715902376.0308,92.91199999999999,3,"[30.028, 37.672, 25.212]"
6,1671715917544.4492,122.93199999999999,4,"[30.404, 27.2, 37.312, 28.016]"
7,1671715932721.1025,131.588,4,"[29.824, 35.28, 37.444, 29.04]"
8,1671715947920.8333,133.112,4,"[29.584, 36.268, 37.444, 29.816]"
9,1671715963093.2139,32.068,1,[32.068]
10,1671715978260.0942,32.104,1,[32.104]
11,1671715993426.6467,62.744,2,"[30.368, 32.376]"
12,1671716008592.1072,66.42,2,"[29.828, 36.592]"
13,1671716023766.749,67.148,2,"[29.736, 37.412]"
14,1671716038931.4436,67.556,2,"[30.056, 37.5]"
