,time,avg,replicas,for pod
0,1672480339122.7686,0.428651,1,[0.428651]
1,1672480354365.1604,32.518218,1,[32.518218]
2,1672480369608.0076,50.075219,1,[50.075219]
3,1672480384856.7764,133.773639,3,"[48.979287, 34.821143, 49.973209]"
4,1672480400102.5972,27.791925,1,[27.791925]
5,1672480415377.364,49.42356,1,[49.42356]
6,1672480430633.5564,165.428728,4,"[41.293844, 43.49631, 47.77758, 32.860994]"
7,1672480445894.538,19.613711,1,[19.613711]
8,1672480461146.2861,47.680777,1,[47.680777]
9,1672480476395.4446,177.44716200000002,4,"[47.890734, 33.695825, 48.153013, 47.70759]"
10,1672480491631.9697,204.188843,6,"[30.163698, 47.890734, 18.852477, 48.92836, 30.845658, 27.507916]"
11,1672480506879.1404,12.431018,1,[12.431018]
12,1672480522116.7136,47.951265,1,[47.951265]
13,1672480537354.2942,49.748317,1,[49.748317]
14,1672480552583.8357,231.353272,6,"[47.924716, 48.765969, 28.364659, 46.942271, 27.036091, 32.319566]"
