,time,master,worker
0,1672480564440.7659,330.659931,5639.398294
1,1672480549407.8684,394.181024,6170.78286
2,1672480534376.8447,302.57058,5212.058571
3,1672480519350.3225,824.686888,6058.911672
4,1672480504322.9868,383.477284,5747.10958
5,1672480489289.3445,375.058229,5777.830819
6,1672480474254.4954,345.476423,6009.328432
7,1672480459220.44,448.501452,5695.920805
8,1672480444185.1633,399.359094,6101.658375
9,1672480429149.666,413.723997,6186.295104
10,1672480414121.7021,398.088045,5802.949177
11,1672480399088.3735,496.215715,5909.66199
12,1672480384053.6252,353.964678,5892.599398
13,1672480369022.1082,219.334272,5842.413183
14,1672480353987.3955,552.251886,5524.138894
15,1672480338951.319,156.413038,5928.613186
