,time,master,worker
0,1672480564440.7659,6285.048,11499.848
1,1672480549407.8684,6228.604,11584.456
2,1672480534376.8447,6182.648,11300.648
3,1672480519350.3225,6156.172,11490.972
4,1672480504322.9868,6319.724,11545.72
5,1672480489289.3445,6267.096,11626.0
6,1672480474254.4954,6210.836,11474.076
7,1672480459220.44,6168.128,11547.144
8,1672480444185.1633,6287.4,11552.516
9,1672480429149.666,6230.744,11572.024
10,1672480414121.7021,6164.332,11253.984
11,1672480399088.3735,6269.312,10935.244
12,1672480384053.6252,6186.04,11419.736
13,1672480369022.1082,6147.616,11549.168
14,1672480353987.3955,6133.804,11244.704
15,1672480338951.319,5924.28,11571.812
