,time,avg,replicas,for pod
0,1671997707102.6301,58.848,2,"[28.8, 30.048]"
1,1671997722278.2026,31.172,1,[31.172]
2,1671997737466.69,31.78,1,[31.78]
3,1671997752656.0874,57.984,2,"[31.556, 26.428]"
4,1671997767842.7012,146.044,5,"[24.9, 28.016, 30.204, 27.068, 35.856]"
5,1671997783041.4724,237.89999999999998,8,"[33.58, 28.18, 29.68, 28.604, 36.012, 28.292, 26.504, 27.048]"
6,1671997798279.9236,33.58,1,[33.58]
7,1671997813497.8188,119.024,4,"[37.884, 27.524, 27.472, 26.144]"
8,1671997828686.9353,179.432,6,"[37.744, 28.152, 28.52, 27.868, 29.576, 27.572]"
9,1671997843927.5767,179.432,6,"[37.744, 28.152, 28.52, 27.868, 29.576, 27.572]"
10,1671997859118.6208,37.352,1,[37.352]
11,1671997874299.0251,147.144,5,"[37.192, 28.028, 26.844, 27.348, 27.732]"
12,1671997889508.845,154.496,5,"[36.712, 28.144, 27.872, 34.028, 27.74]"
13,1671997904966.9692,154.496,5,"[36.712, 28.144, 27.872, 34.028, 27.74]"
14,1671997920191.045,31.868,1,[31.868]
