,time,master,worker
0,1672428136064.661,6149.064,10779.636
1,1672428121029.7903,6153.284,11365.18
2,1672428105995.2253,6154.424,11483.46
3,1672428090960.3516,6149.372,11181.724
4,1672428075925.6016,6148.404,11451.516
5,1672428060891.9995,6154.944,11156.784
6,1672428045869.793,6155.668,11455.316
7,1672428030836.8198,6155.136,11160.06
8,1672428015802.061,6156.264,10655.836
9,1672428000766.3633,6153.144,11240.668
10,1672427985734.5017,6150.744,10770.336
11,1672427970710.6455,6150.048,11255.584
12,1672427955675.4612,6153.292,10745.988
13,1672427940650.3281,6149.904,11237.304
14,1672427925615.0505,6156.22,10654.224
15,1672427910582.059,6153.804,11225.46
