,time,master,worker
0,1672330175030.0977,6240.996,11343.244
1,1672330160006.1025,6242.148,11406.756
2,1672330144985.861,6241.536,11291.308
3,1672330129953.2617,6241.492,11391.004
4,1672330114924.9595,6242.588,11261.544
5,1672330099888.655,6242.104,11381.792
6,1672330084853.3098,6241.676,11260.864
7,1672330069817.5564,6240.164,11359.936
8,1672330054783.0754,6240.736,11249.692
9,1672330039757.9763,6245.976,11363.14
10,1672330024736.4307,6247.788,11137.948
11,1672330009713.8396,6244.484,11348.8
12,1672329994678.2314,6242.2,11228.36
13,1672329979643.104,6242.28,11433.176
14,1672329964619.3806,6242.36,11208.916
15,1672329949585.5159,6237.6,11369.668
