,time,avg,replicas,for pod
0,1673453266279.999,154.889003,5,"[26.8426, 27.685649, 16.79939, 39.410464, 44.1509]"
1,1673453281467.9673,84.66934499999999,2,"[45.883246, 38.786099]"
2,1673453296653.2732,34.111542,1,[34.111542]
3,1673453311800.5686,84.697114,2,"[34.925773, 49.771341]"
4,1673453326953.9568,65.024455,2,"[15.153671, 49.870784]"
5,1673453342098.416,72.213879,2,"[22.481869, 49.73201]"
6,1673453357255.6238,114.59031300000001,3,"[16.044333, 48.233999, 50.311981]"
7,1673453372431.6074,85.036778,3,"[11.546901, 46.68772, 26.802157]"
8,1673453387577.2297,147.708533,4,"[44.384383, 26.506495, 50.015498, 26.802157]"
9,1673453402727.2231,102.06990400000001,4,"[13.743338, 12.50806, 37.91694, 37.901566]"
10,1673453417904.2344,114.921903,4,"[14.040771, 21.970592, 37.91694, 40.9936]"
11,1673453433063.9465,164.478382,5,"[42.809863, 22.363379, 15.887516, 40.357155, 43.060469]"
12,1673453448215.0337,128.965073,5,"[22.344904, 14.315732, 14.930899, 31.912032, 45.461506]"
13,1673453463373.5981,45.461506,1,[45.461506]
14,1673453478517.0105,42.799957,1,[42.799957]
