,time,avg,replicas,for pod
0,1672743576172.2415,29.74,1,[29.74]
1,1672743591353.7424,32.808,1,[32.808]
2,1672743606534.8647,32.452,1,[32.452]
3,1672743621755.331,32.016,1,[32.016]
4,1672743636931.1345,31.392,1,[31.392]
5,1672743652118.6018,65.992,2,"[30.968, 35.024]"
6,1672743667305.3882,32.296,1,[32.296]
7,1672743682503.1438,33.168,1,[33.168]
8,1672743697689.0286,58.34,2,"[31.82, 26.52]"
9,1672743712873.4402,67.0,2,"[30.748, 36.252]"
10,1672743728062.5632,68.024,2,"[30.608, 37.416]"
11,1672743743235.1692,68.72,2,"[30.856, 37.864]"
12,1672743758432.0015,101.428,3,"[31.432, 37.864, 32.132]"
13,1672743773637.0156,102.132,3,"[30.596, 37.912, 33.624]"
14,1672743788815.1099,104.188,3,"[30.704, 38.868, 34.616]"
