,time,avg,replicas,for pod
0,1672766871179.0186,68.322115,2,"[49.96766, 18.354455]"
1,1672766886337.8313,71.42423099999999,2,"[50.171777, 21.252454]"
2,1672766901491.136,64.269716,2,"[49.682834, 14.586882]"
3,1672766916720.3618,151.558719,4,"[49.830625, 25.927876, 27.894737, 47.905481]"
4,1672766931881.653,115.61193600000001,4,"[35.449347, 13.112012, 19.145096, 47.905481]"
5,1672766947080.6782,144.980613,5,"[35.449347, 20.921505, 26.143896, 13.614828, 48.851037]"
6,1672766962260.8013,39.957724,1,[39.957724]
7,1672766977424.401,50.566426,1,[50.566426]
8,1672766992566.962,49.844536,1,[49.844536]
9,1672767007726.4407,123.66911499999999,3,"[49.616591, 25.426324, 48.6262]"
10,1672767022876.8293,82.087874,3,"[50.746314, 13.944693, 17.396867]"
11,1672767038037.1543,116.154416,4,"[14.162427, 49.154086, 16.155325, 36.682578]"
12,1672767053191.6519,118.74043,4,"[10.978839, 49.154086, 8.224656, 50.382849]"
13,1672767068342.2104,45.62668,4,"[1.028892, 29.075088, 0.379064, 15.143636]"
14,1672767083501.6255,22.753556999999997,2,"[20.706773, 2.046784]"
