,time,master,worker
0,1671892799136.692,168.489412,6688.621368
1,1671892784107.7412,204.552847,5514.363565
2,1671892769072.4724,154.293416,6384.246135
3,1671892754035.6838,185.627786,5332.890727
4,1671892739014.772,162.749586,6240.980711
5,1671892723994.8333,169.895318,5367.275249
6,1671892708964.2717,157.70585,6030.708559
7,1671892693929.8657,175.227649,5330.770867
8,1671892678909.4216,168.227903,6109.948615
9,1671892663878.3774,181.276352,5534.974826
10,1671892648842.421,154.397603,6222.488238
11,1671892633807.5037,165.799763,4879.358168
12,1671892618784.357,179.576865,6047.678237
13,1671892603756.1023,172.000863,4871.920539
14,1671892588735.2146,337.256217,6261.293001
15,1671892573698.2693,166.572664,4820.559395
