,time,avg,replicas,for pod
0,1671873121525.1665,74.718631,2,"[24.843998, 49.874633]"
1,1671873136716.457,113.502871,3,"[19.233246, 44.83754, 49.432085]"
2,1671873151898.607,65.87892000000001,2,"[19.339887, 46.539033]"
3,1671873167086.8035,79.746184,2,"[48.81494, 30.931244]"
4,1671873182267.5334,79.054696,2,"[29.445189, 49.609507]"
5,1671873197450.0393,79.30001200000001,2,"[29.690505, 49.609507]"
6,1671873212628.5715,64.061345,2,"[13.893398, 50.167947]"
7,1671873227863.5862,66.732411,2,"[16.861899, 49.870512]"
8,1671873243035.3381,71.041627,2,"[21.171115, 49.870512]"
9,1671873258209.4106,69.793665,2,"[20.018539, 49.775126]"
10,1671873273377.3967,68.994553,2,"[19.15998, 49.834573]"
11,1671873288554.2144,80.905901,2,"[31.067413, 49.838488]"
12,1671873303733.441,60.356466999999995,2,"[10.517979, 49.838488]"
13,1671873318900.6301,63.084715,2,"[13.039604, 50.045111]"
14,1671873334091.9705,68.475481,2,"[18.580979, 49.894502]"
