,time,avg,replicas,for pod
0,1672491843230.346,69.084,2,"[30.912, 38.172]"
1,1672491858385.2258,68.312,2,"[30.86, 37.452]"
2,1672491873552.3955,68.44800000000001,2,"[30.204, 38.244]"
3,1672491888711.0361,68.968,2,"[30.792, 38.176]"
4,1672491903864.492,68.964,2,"[30.924, 38.04]"
5,1672491919019.9878,68.7,2,"[31.024, 37.676]"
6,1672491934166.2036,69.524,2,"[30.944, 38.58]"
7,1672491949320.8772,68.536,2,"[30.404, 38.132]"
8,1672491964465.9792,68.536,2,"[31.008, 37.528]"
9,1672491979620.0908,70.576,2,"[31.328, 39.248]"
10,1672491994776.0962,69.928,2,"[30.796, 39.132]"
11,1672492009946.3987,69.644,2,"[30.512, 39.132]"
12,1672492025102.134,68.6,2,"[30.7, 37.9]"
13,1672492040244.5476,69.024,2,"[30.5, 38.524]"
14,1672492055400.9192,68.03999999999999,2,"[30.54, 37.5]"
