,time,avg,replicas,for pod
0,1673454707224.2952,134.349492,3,"[43.726812, 40.165414, 50.457266]"
1,1673454722406.7332,82.526217,3,"[34.419751, 19.91241, 28.194056]"
2,1673454737558.2427,87.067234,3,"[45.892692, 27.60429, 13.570252]"
3,1673454752727.833,119.098523,4,"[49.098911, 22.69256, 20.099896, 27.207156]"
4,1673454767893.3845,119.69286400000001,4,"[42.479041, 44.927331, 17.577409, 14.709083]"
5,1673454783062.798,145.59563400000002,5,"[18.626421, 30.629282, 46.156587, 26.423432, 23.759912]"
6,1673454798228.8066,142.220682,5,"[18.993617, 43.100664, 47.368683, 17.993567, 14.764151]"
7,1673454813383.1433,171.75837,6,"[14.122594, 30.696866, 48.103965, 43.812947, 15.979125, 19.042873]"
8,1673454828534.4902,22.780264,1,[22.780264]
9,1673454843700.2441,50.486009,1,[50.486009]
10,1673454858847.847,49.897768,1,[49.897768]
11,1673454874013.1836,137.15101900000002,3,"[48.280184, 39.972233, 48.898602]"
12,1673454889196.9868,98.081223,3,"[32.823564, 16.359057, 48.898602]"
13,1673454904358.6326,101.962304,3,"[30.409605, 21.515258, 50.037441]"
14,1673454919511.3176,106.633736,3,"[49.511387, 24.533938, 32.588411]"
