,time,avg,replicas,for pod
0,1673454707224.2952,89.352,3,"[27.484, 29.984, 31.884]"
1,1673454722406.7332,99.944,3,"[35.8, 33.42, 30.724]"
2,1673454737558.2427,101.056,3,"[36.516, 34.48, 30.06]"
3,1673454752727.833,130.624,4,"[37.252, 34.952, 30.076, 28.344]"
4,1673454767893.3845,131.308,4,"[36.32, 36.408, 29.86, 28.72]"
5,1673454783062.798,160.644,5,"[28.476, 36.644, 36.428, 30.108, 28.988]"
6,1673454798228.8066,160.892,5,"[28.484, 36.624, 37.128, 30.328, 28.328]"
7,1673454813383.1433,196.18400000000003,6,"[30.16, 36.536, 33.312, 36.292, 30.92, 28.964]"
8,1673454828534.4902,30.82,1,[30.82]
9,1673454843700.2441,31.788,1,[31.788]
10,1673454858847.847,31.488,1,[31.488]
11,1673454874013.1836,96.10400000000001,3,"[30.164, 30.98, 34.96]"
12,1673454889196.9868,100.512,3,"[34.952, 30.6, 34.96]"
13,1673454904358.6326,104.356,3,"[36.204, 30.844, 37.308]"
14,1673454919511.3176,103.82,3,"[36.984, 30.204, 36.632]"
