,time,avg,replicas,for pod
0,1672478107920.6394,150.244,5,"[29.184, 30.496, 29.46, 31.428, 29.676]"
1,1672478123148.699,89.99600000000001,3,"[30.244, 29.676, 30.076]"
2,1672478138377.255,32.284,1,[32.284]
3,1672478153604.1545,33.276,1,[33.276]
4,1672478168816.782,112.684,4,"[27.952, 31.088, 27.708, 25.936]"
5,1672478184059.1746,258.964,9,"[28.156, 28.004, 25.112, 30.592, 28.152, 27.708, 27.3, 34.016, 29.924]"
6,1672478199325.651,99.30799999999999,3,"[30.896, 34.0, 34.412]"
7,1672478214540.0974,32.844,1,[32.844]
8,1672478229785.9055,31.992,1,[31.992]
9,1672478245056.9644,58.784000000000006,2,"[28.408, 30.376]"
10,1672478260326.9348,30.844,1,[30.844]
11,1672478275577.6172,31.68,1,[31.68]
12,1672478290825.6685,32.544,1,[32.544]
13,1672478306062.7988,152.232,5,"[28.308, 32.032, 30.812, 33.04, 28.04]"
14,1672478321356.7107,31.128,1,[31.128]
