,time,avg,replicas,for pod
0,1673455907819.105,23.063699,1,[23.063699]
1,1673455922978.7603,50.871327,1,[50.871327]
2,1673455938144.591,49.587305,1,[49.587305]
3,1673455953311.3672,92.225444,2,"[45.722106, 46.503338]"
4,1673455968466.6567,126.531357,3,"[48.791162, 27.674156, 50.066039]"
5,1673455983625.1765,98.761484,3,"[34.349363, 14.346082, 50.066039]"
6,1673455998792.1194,102.668171,3,"[42.22434, 15.262741, 45.18109]"
7,1673456013950.2212,39.970474,1,[39.970474]
8,1673456029115.1812,45.417079,1,[45.417079]
9,1673456044281.5852,50.03934,1,[50.03934]
10,1673456059452.157,64.107702,2,"[50.61482, 13.492882]"
11,1673456074616.9878,64.392327,2,"[49.400385, 14.991942]"
12,1673456089777.6367,114.16999799999999,3,"[48.601579, 49.400385, 16.168034]"
13,1673456105037.867,115.962478,3,"[47.782919, 49.772681, 18.406878]"
14,1673456120206.3184,102.49184500000001,3,"[50.292986, 35.872302, 16.326557]"
