,time,master,worker
0,1673513885268.603,6019.996,11225.928
1,1673513870245.6663,6020.816,11415.32
2,1673513855213.3806,6019.82,11224.028
3,1673513840180.1538,6020.144,11418.956
4,1673513825144.227,6018.024,11206.896
5,1673513810119.4568,6017.728,11417.096
6,1673513795092.1357,6017.452,11068.788
7,1673513780057.7437,6016.448,11369.82
8,1673513765026.8157,6016.38,10862.2
9,1673513750004.5928,6016.844,11303.968
10,1673513734969.5884,6012.372,11580.084
11,1673513719934.9507,6013.172,11228.012
12,1673513704899.2678,6009.588,11417.096
13,1673513689863.8394,6010.928,11235.592
14,1673513674826.1667,5956.448,11420.252
15,1673513659792.8967,5946.6,11268.796
