,time,avg,replicas,for pod
0,1673513659923.288,83.095816,2,"[33.223073, 49.872743]"
1,1673513675070.7122,73.75830500000001,2,"[23.515646, 50.242659]"
2,1673513690248.7659,66.473701,2,"[16.866377, 49.607324]"
3,1673513705396.017,69.774405,2,"[19.666171, 50.108234]"
4,1673513720545.101,65.651952,2,"[15.696184, 49.955768]"
5,1673513735684.627,62.321021,2,"[12.439092, 49.881929]"
6,1673513750838.1255,68.32098400000001,2,"[18.883372, 49.437612]"
7,1673513765972.5032,74.005773,2,"[23.361756, 50.644017]"
8,1673513781120.6091,71.863375,2,"[22.549522, 49.313853]"
9,1673513796273.9846,71.927979,2,"[21.77489, 50.153089]"
10,1673513811442.9766,58.05052499999999,2,"[8.318848, 49.731677]"
11,1673513826595.28,79.662928,2,"[29.717627, 49.945301]"
12,1673513841746.0825,70.290334,2,"[20.86795, 49.422384]"
13,1673513856901.5037,70.35137900000001,2,"[20.223183, 50.128196]"
14,1673513872039.9988,77.227965,2,"[27.701134, 49.526831]"
