,time,avg,replicas,for pod
0,1673513659923.288,70.50399999999999,2,"[30.464, 40.04]"
1,1673513675070.7122,70.148,2,"[30.04, 40.108]"
2,1673513690248.7659,69.904,2,"[29.664, 40.24]"
3,1673513705396.017,70.276,2,"[30.144, 40.132]"
4,1673513720545.101,69.00800000000001,2,"[29.856, 39.152]"
5,1673513735684.627,69.952,2,"[30.284, 39.668]"
6,1673513750838.1255,69.56,2,"[30.16, 39.4]"
7,1673513765972.5032,71.00800000000001,2,"[30.408, 40.6]"
8,1673513781120.6091,69.08800000000001,2,"[30.184, 38.904]"
9,1673513796273.9846,70.07600000000001,2,"[30.248, 39.828]"
10,1673513811442.9766,69.444,2,"[30.736, 38.708]"
11,1673513826595.28,69.748,2,"[29.928, 39.82]"
12,1673513841746.0825,69.28800000000001,2,"[30.216, 39.072]"
13,1673513856901.5037,69.508,2,"[29.98, 39.528]"
14,1673513872039.9988,70.604,2,"[30.756, 39.848]"
