,time,avg,replicas,for pod
0,1672490162422.7886,28.46,1,[28.46]
1,1672490177581.7837,32.068,1,[32.068]
2,1672490192750.2373,32.448,1,[32.448]
3,1672490207914.1228,31.404,1,[31.404]
4,1672490223073.772,64.676,2,"[32.692, 31.984]"
5,1672490238231.0608,66.48,2,"[36.484, 29.996]"
6,1672490253387.5132,67.372,2,"[37.388, 29.984]"
7,1672490268544.466,67.97999999999999,2,"[37.388, 30.592]"
8,1672490283698.8684,67.672,2,"[37.328, 30.344]"
9,1672490298850.0361,68.708,2,"[38.636, 30.072]"
10,1672490314003.0823,69.436,2,"[38.804, 30.632]"
11,1672490329162.0552,69.156,2,"[39.136, 30.02]"
12,1672490344328.489,69.47999999999999,2,"[38.864, 30.616]"
13,1672490359491.2144,69.624,2,"[38.864, 30.76]"
14,1672490374649.4958,68.51599999999999,2,"[38.248, 30.268]"
