,time,observed
0,1672489180481.4524,3
1,1672489195645.129,1
2,1672489210808.601,1
3,1672489225965.4673,3
4,1672489241129.535,3
5,1672489256326.598,3
6,1672489271516.8215,5
7,1672489286681.4255,5
8,1672489301838.5667,6
9,1672489317002.6396,1
10,1672489332189.8865,2
11,1672489347354.6602,2
12,1672489362519.9202,2
13,1672489377687.5571,4
14,1672489392872.6177,4
