,time,avg,replicas,for pod
0,1672489180481.4524,29.496,1,[29.496]
1,1672489195645.129,32.236,1,[32.236]
2,1672489210808.601,31.992,1,[31.992]
3,1672489225965.4673,32.424,1,[32.424]
4,1672489241129.535,95.332,3,"[32.46, 30.304, 32.568]"
5,1672489256326.598,102.48400000000001,3,"[35.576, 29.936, 36.972]"
6,1672489271516.8215,159.088,5,"[27.436, 35.448, 30.544, 27.94, 37.72]"
7,1672489286681.4255,161.6,5,"[29.26, 35.448, 29.968, 29.204, 37.72]"
8,1672489301838.5667,29.532,1,[29.532]
9,1672489317002.6396,32.7,1,[32.7]
10,1672489332189.8865,31.188,1,[31.188]
11,1672489347354.6602,60.019999999999996,2,"[30.524, 29.496]"
12,1672489362519.9202,65.584,2,"[29.808, 35.776]"
13,1672489377687.5571,131.36,4,"[28.12, 30.524, 37.276, 35.44]"
14,1672489392872.6177,132.188,4,"[29.46, 29.724, 36.712, 36.292]"
