,time,master,worker
0,1672489405771.236,6209.316,11436.548
1,1672489390735.0,6207.52,11544.756
2,1672489375707.959,6200.344,11448.876
3,1672489360682.4656,6170.78,10784.588
4,1672489345650.375,6170.352,11308.728
5,1672489330617.071,6168.72,10750.116
6,1672489315596.5723,6177.144,11291.216
7,1672489300561.4775,6234.296,10776.308
8,1672489285526.4673,6228.404,11324.316
9,1672489270492.339,6224.66,10753.008
10,1672489255457.6284,6169.528,11333.844
11,1672489240419.5725,6169.432,10806.82
12,1672489225384.3838,6165.472,11283.992
13,1672489210349.684,6171.356,11518.436
14,1672489195314.0962,6101.908,11180.964
15,1672489180285.7517,6172.72,11561.28
