,time,avg,replicas,for pod
0,1672485818708.5593,102.732,3,"[38.332, 29.328, 35.072]"
1,1672485833913.8047,102.172,3,"[38.036, 29.064, 35.072]"
2,1672485849114.46,159.512,5,"[37.808, 29.604, 28.08, 27.588, 36.432]"
3,1672485864319.4707,37.808,1,[37.808]
4,1672485879520.3518,38.424,1,[38.424]
5,1672485894757.2268,37.788,1,[37.788]
6,1672485909956.4106,66.572,2,"[28.032, 38.54]"
7,1672485925156.8154,67.176,2,"[28.624, 38.552]"
8,1672485940344.7803,96.992,3,"[28.428, 38.612, 29.952]"
9,1672485955541.6765,97.236,3,"[28.888, 38.396, 29.952]"
10,1672485970739.4924,102.1,3,"[28.544, 38.172, 35.384]"
11,1672485985937.0393,102.368,3,"[28.464, 37.36, 36.544]"
12,1672486001134.7314,158.976,5,"[28.828, 39.164, 24.896, 27.916, 38.172]"
13,1672486016367.315,28.436,1,[28.436]
14,1672486031572.6692,32.888,1,[32.888]
