,time,avg,replicas,for pod
0,1672166200839.6755,40.967897,1,[40.967897]
1,1672166216015.9277,48.037416,1,[48.037416]
2,1672166231192.3179,48.037416,1,[48.037416]
3,1672166246376.8496,78.417234,2,"[49.993247, 28.423987]"
4,1672166261557.169,89.534528,2,"[38.905104, 50.629424]"
5,1672166276752.0737,55.589904000000004,2,"[24.254807, 31.335097]"
6,1672166291918.403,69.692026,2,"[49.790085, 19.901941]"
7,1672166307097.2485,67.458398,2,"[50.06247, 17.395928]"
8,1672166322278.4087,84.356916,2,"[49.48411, 34.872806]"
9,1672166337485.6912,63.511436,2,"[49.48411, 14.027326]"
10,1672166352666.4097,110.10493900000002,3,"[46.898547, 49.7518, 13.454592]"
11,1672166367859.6387,112.281805,3,"[45.73829, 48.978216, 17.565299]"
12,1672166383038.641,98.970876,3,"[46.502545, 40.642578, 11.825753]"
13,1672166398228.048,114.604353,3,"[46.502545, 46.527596, 21.574212]"
14,1672166413411.0017,97.82877599999999,3,"[32.138082, 48.792908, 16.897786]"
