,time,avg,replicas,for pod
0,1673455667594.562,103.34146,3,"[36.426386, 18.526937, 48.388137]"
1,1673455682757.2996,44.62926,1,[44.62926]
2,1673455697917.6511,43.44042,1,[43.44042]
3,1673455713089.0833,43.44042,1,[43.44042]
4,1673455728256.9697,78.444031,2,"[49.756189, 28.687842]"
5,1673455743419.9705,79.86349,2,"[50.862698, 29.000792]"
6,1673455758586.8667,96.20498,3,"[27.987986, 36.248581, 31.968413]"
7,1673455773761.5557,50.289819,1,[50.289819]
8,1673455788927.8054,44.942858,1,[44.942858]
9,1673455804084.8801,50.167003,1,[50.167003]
10,1673455819241.485,71.822428,2,"[21.756592, 50.065836]"
11,1673455834413.0833,71.365121,2,"[21.605741, 49.75938]"
12,1673455849563.729,79.273058,2,"[29.797152, 49.475906]"
13,1673455864730.2434,118.800213,3,"[23.571303, 46.115814, 49.113096]"
14,1673455879900.8875,99.34311,3,"[15.973793, 45.295618, 38.073699]"
