,time,avg,replicas,for pod
0,1672486539256.9507,37.872,1,[37.872]
1,1672486554427.2961,37.856,1,[37.856]
2,1672486569621.6934,65.74799999999999,2,"[37.976, 27.772]"
3,1672486584810.3647,66.54,2,"[38.036, 28.504]"
4,1672486600000.9995,94.592,3,"[27.972, 38.028, 28.592]"
5,1672486615190.8188,37.492,1,[37.492]
6,1672486630426.8625,37.82,1,[37.82]
7,1672486645612.711,37.796,1,[37.796]
8,1672486660795.6382,65.892,2,"[38.0, 27.892]"
9,1672486675975.989,66.992,2,"[38.604, 28.388]"
10,1672486691166.0828,67.024,2,"[37.692, 29.332]"
11,1672486706349.198,67.176,2,"[38.28, 28.896]"
12,1672486721533.057,101.572,3,"[37.756, 28.656, 35.16]"
13,1672486736749.708,102.06800000000001,3,"[36.664, 28.632, 36.772]"
14,1672486751938.4543,102.424,3,"[37.088, 29.24, 36.096]"
