,time,master,worker
0,1672486764474.544,258.049171,5622.104276
1,1672486749441.444,142.444611,5867.144937
2,1672486734406.3357,187.326758,5315.850856
3,1672486719371.8386,137.656063,5983.787373
4,1672486704336.8403,198.131821,5897.296578
5,1672486689302.7744,140.678031,5723.405721
6,1672486674268.27,202.407195,6285.337406
7,1672486659233.7297,154.364717,5040.975238
8,1672486644198.6365,247.750072,6031.52922
9,1672486629164.7356,260.269765,5198.957741
10,1672486614130.0823,203.575771,6201.123729
11,1672486599095.4333,199.370252,5052.364844
12,1672486584061.3452,207.737185,6147.591483
13,1672486569026.727,167.306285,5317.193618
14,1672486554003.2666,454.808187,5931.201497
15,1672486538969.6204,275.816033,5372.418385
