,time,observed
0,1672486539256.9507,1
1,1672486554427.2961,2
2,1672486569621.6934,2
3,1672486584810.3647,4
4,1672486600000.9995,4
5,1672486615190.8188,1
6,1672486630426.8625,1
7,1672486645612.711,2
8,1672486660795.6382,2
9,1672486675975.989,2
10,1672486691166.0828,3
11,1672486706349.198,3
12,1672486721533.057,3
13,1672486736749.708,3
14,1672486751938.4543,4
