,time,master,worker
0,1672521843783.5525,6035.268,11308.228
1,1672521828749.479,6036.744,11181.16
2,1672521813713.877,6036.636,11306.436
3,1672521798678.819,6001.684,11183.316
4,1672521783643.748,6012.872,11272.404
5,1672521768609.4797,6094.248,11201.364
6,1672521753575.1533,6094.284,11316.672
7,1672521738550.7163,6089.824,11182.524
8,1672521723519.8955,6039.872,11294.428
9,1672521708497.0273,6032.5,10737.328
10,1672521693463.0571,6031.776,11275.796
11,1672521678428.5386,6022.992,10787.94
12,1672521663394.1145,6022.292,11280.812
13,1672521648361.0159,5986.256,10658.7
14,1672521633321.034,6000.764,11265.54
15,1672521618300.9229,6171.956,10964.944
