,time,avg,replicas,for pod
0,1672325868068.6584,134.14,4,"[37.204, 31.26, 28.376, 37.3]"
1,1672325883266.255,132.584,4,"[36.7, 30.188, 29.076, 36.62]"
2,1672325898441.8535,30.08,1,[30.08]
3,1672325913613.6794,32.032,1,[32.032]
4,1672325928782.0894,33.084,1,[33.084]
5,1672325943952.3792,65.916,2,"[35.004, 30.912]"
6,1672325959110.093,68.05199999999999,2,"[36.832, 31.22]"
7,1672325974271.6047,67.94800000000001,2,"[37.524, 30.424]"
8,1672325989439.583,101.79999999999998,3,"[38.004, 30.548, 33.248]"
9,1672326004613.5662,101.34,3,"[37.712, 30.38, 33.248]"
10,1672326019793.6565,103.78,3,"[36.804, 30.916, 36.06]"
11,1672326034966.5847,103.86,3,"[37.716, 29.948, 36.196]"
12,1672326050130.638,161.396,5,"[37.592, 30.46, 28.784, 28.056, 36.504]"
13,1672326065292.3503,30.4,1,[30.4]
14,1672326080455.4812,32.652,1,[32.652]
