,time,master,worker
0,1672236295509.5046,179.79166,5570.575266
1,1672236280474.477,199.616891,5530.291411
2,1672236265445.6733,184.029545,5808.719114
3,1672236250416.7766,178.420778,5842.018142
4,1672236235390.0261,171.23661,5738.760397
5,1672236220354.5974,193.974245,5604.150718
6,1672236205320.0337,179.880484,5384.488996
7,1672236190284.9512,172.562279,5932.819058
8,1672236175249.709,195.137853,5012.640671
9,1672236160229.496,197.442544,5787.798481
10,1672236145193.7139,236.955189,5505.607884
11,1672236130158.5056,302.253689,5923.520065
12,1672236115133.9783,224.777281,5427.36768
13,1672236100104.4646,478.218295,6080.062743
14,1672236085069.6504,388.510017,5300.96697
15,1672236070036.1765,507.873843,6071.60912
