,time,avg,replicas,for pod
0,1672490882689.5256,74.082504,2,"[50.225537, 23.856967]"
1,1672490897847.7905,67.154129,2,"[50.225537, 16.928592]"
2,1672490913034.4697,69.207085,2,"[49.275616, 19.931469]"
3,1672490928193.2473,88.710023,2,"[49.910062, 38.799961]"
4,1672490943391.619,71.6372,2,"[49.933227, 21.703973]"
5,1672490958551.2502,119.432641,3,"[46.706646, 50.061033, 22.664962]"
6,1672490973713.7493,107.65284399999999,3,"[46.706646, 49.981432, 10.964766]"
7,1672490988869.657,110.31811400000001,3,"[40.574876, 49.044443, 20.698795]"
8,1672491004018.4333,20.690064,1,[20.690064]
9,1672491019202.6316,47.515137,1,[47.515137]
10,1672491034352.051,49.605724,1,[49.605724]
11,1672491049511.0203,95.26378299999999,2,"[47.777936, 47.485847]"
12,1672491064669.545,77.207683,2,"[27.18717, 50.020513]"
13,1672491079817.0706,65.767739,2,"[16.245532, 49.522207]"
14,1672491094973.6746,70.126481,2,"[19.97144, 50.155041]"
