,time,master,worker
0,1673513645160.5823,6016.248,11452.7
1,1673513630134.349,6016.416,11244.688
2,1673513615112.613,6015.136,11441.824
3,1673513600092.0298,6015.064,11247.76
4,1673513585065.6816,6010.396,11431.376
5,1673513570030.9668,6018.04,11232.98
6,1673513554996.8303,6014.164,11438.836
7,1673513539962.2842,6017.26,11243.832
8,1673513524927.6663,6010.94,11439.292
9,1673513509902.7551,6013.132,11546.504
10,1673513494879.726,6013.628,11409.44
11,1673513479844.8418,6014.692,11537.336
12,1673513464809.2927,6008.392,11456.232
13,1673513449773.941,6007.696,11560.0
14,1673513434739.3416,5944.376,11440.908
15,1673513419705.479,5942.76,11535.572
