,time,avg,replicas,for pod
0,1673513419824.2058,84.939675,2,"[34.775399, 50.164276]"
1,1673513434969.5962,69.71365399999999,2,"[27.928823, 41.784831]"
2,1673513450118.9116,73.263713,2,"[23.662246, 49.601467]"
3,1673513465274.1743,71.856169,2,"[22.254702, 49.601467]"
4,1673513480422.0369,77.887655,2,"[28.330157, 49.557498]"
5,1673513495576.9636,85.64901499999999,2,"[35.976924, 49.672091]"
6,1673513510727.0588,77.204331,2,"[27.418965, 49.785366]"
7,1673513525876.3425,64.707121,2,"[15.156081, 49.55104]"
8,1673513541028.1062,64.50662700000001,2,"[14.341327, 50.1653]"
9,1673513556176.1191,79.237473,2,"[29.358018, 49.879455]"
10,1673513571330.0225,76.146209,2,"[26.610851, 49.535358]"
11,1673513586468.019,78.048901,2,"[27.87411, 50.174791]"
12,1673513601620.1587,62.83476,2,"[13.212207, 49.622553]"
13,1673513616775.8523,76.05692400000001,2,"[26.621997, 49.434927]"
14,1673513631937.9888,72.396983,2,"[22.061591, 50.335392]"
