,time,avg,replicas,for pod
0,1672334511660.7551,67.89901,2,"[49.787118, 18.111892]"
1,1672334526888.0835,70.65167199999999,2,"[50.037968, 20.613704]"
2,1672334542114.5752,71.025728,2,"[49.878474, 21.147254]"
3,1672334557309.3718,135.511081,4,"[19.718499, 49.777539, 46.348225, 19.666818]"
4,1672334572525.0742,133.89659600000002,4,"[17.167751, 48.272652, 41.514912, 26.941281]"
5,1672334587742.87,49.764595,1,[49.764595]
6,1672334602937.9048,50.298403,1,[50.298403]
7,1672334618131.4275,48.93425,1,[48.93425]
8,1672334633313.0398,117.100886,3,"[47.638563, 50.050042, 19.412281]"
9,1672334648495.2246,90.617225,3,"[46.189166, 34.962849, 9.46521]"
10,1672334663692.6912,122.810565,4,"[49.633276, 19.487225, 39.043753, 14.646311]"
11,1672334678877.0203,13.80724,1,[13.80724]
12,1672334694085.0151,47.966209,1,[47.966209]
13,1672334709270.7092,49.84216,1,[49.84216]
14,1672334724479.1611,91.69549699999999,2,"[42.943526, 48.751971]"
