,time,avg,replicas,for pod
0,1672493524069.754,68.928,2,"[30.336, 38.592]"
1,1672493539219.074,68.924,2,"[30.784, 38.14]"
2,1672493554373.3337,69.30000000000001,2,"[30.652, 38.648]"
3,1672493569525.6682,68.452,2,"[30.524, 37.928]"
4,1672493584675.558,68.872,2,"[30.328, 38.544]"
5,1672493599815.3625,69.24,2,"[30.696, 38.544]"
6,1672493614972.026,68.84,2,"[30.812, 38.028]"
7,1672493630120.9197,69.14,2,"[30.888, 38.252]"
8,1672493645260.2388,70.396,2,"[30.6, 39.796]"
9,1672493660398.1187,70.74000000000001,2,"[32.668, 38.072]"
10,1672493675552.9158,68.676,2,"[30.564, 38.112]"
11,1672493690722.4326,68.752,2,"[30.684, 38.068]"
12,1672493705879.136,69.848,2,"[30.736, 39.112]"
13,1672493721029.9463,69.296,2,"[30.364, 38.932]"
14,1672493736173.7148,69.368,2,"[30.436, 38.932]"
