,time,master,worker
0,1672478092917.216,356.609081,5495.466694
1,1672478077881.5127,901.544548,6323.028773
2,1672478062848.826,548.291406,5457.134093
3,1672478047818.165,371.584435,6731.110804
4,1672478032782.118,392.169895,5387.652582
5,1672478017756.7207,693.53512,6118.688487
6,1672478002734.5698,461.363797,5960.534256
7,1672477987699.2883,374.706001,6088.122807
8,1672477972670.398,368.174122,5330.054166
9,1672477957638.2334,815.179489,5894.878563
10,1672477942604.0068,553.172627,5278.679289
11,1672477927567.3896,368.202509,6348.904728
12,1672477912533.8276,399.676697,5861.0116
13,1672477897498.0015,607.267038,6179.502486
14,1672477882461.183,717.728472,5650.600549
15,1672477867427.9954,403.317765,6791.472056
