,time,avg,replicas,for pod
0,1672477867709.817,89.908,3,"[29.704, 31.732, 28.472]"
1,1672477882921.7358,60.256,2,"[30.212, 30.044]"
2,1672477898200.1206,31.312,1,[31.312]
3,1672477913404.8003,31.692,1,[31.692]
4,1672477928665.571,146.608,5,"[28.636, 30.372, 33.704, 25.716, 28.18]"
5,1672477943897.0793,29.744,1,[29.744]
6,1672477959132.1157,32.748,1,[32.748]
7,1672477974363.0164,32.412,1,[32.412]
8,1672477989605.8635,124.072,4,"[28.436, 30.696, 33.836, 31.104]"
9,1672478004838.9814,30.784,1,[30.784]
10,1672478020091.4294,33.088,1,[33.088]
11,1672478035306.1313,31.0,1,[31.0]
12,1672478050555.73,141.96800000000002,5,"[29.168, 25.324, 30.292, 28.2, 28.984]"
13,1672478065820.0303,30.084,1,[30.084]
14,1672478081080.6833,31.912,1,[31.912]
