,time,avg,replicas,for pod
0,1672477867709.817,113.14423500000001,3,"[33.180646, 48.573917, 31.389672]"
1,1672477882921.7358,60.625617,2,"[46.791843, 13.833774]"
2,1672477898200.1206,48.538894,1,[48.538894]
3,1672477913404.8003,49.344044,1,[49.344044]
4,1672477928665.571,196.94267699999997,5,"[35.148752, 38.912421, 48.828228, 48.193154, 25.860122]"
5,1672477943897.0793,10.052505,1,[10.052505]
6,1672477959132.1157,47.199809,1,[47.199809]
7,1672477974363.0164,49.617372,1,[49.617372]
8,1672477989605.8635,168.89970200000002,4,"[35.468253, 41.380718, 44.790085, 47.260646]"
9,1672478004838.9814,12.840395,1,[12.840395]
10,1672478020091.4294,49.432676,1,[49.432676]
11,1672478035306.1313,50.403578,1,[50.403578]
12,1672478050555.73,209.44437399999998,5,"[35.593259, 48.661583, 44.051583, 47.945245, 33.192704]"
13,1672478065820.0303,12.239221,1,[12.239221]
14,1672478081080.6833,50.750655,1,[50.750655]
