,time,avg,replicas,for pod
0,1673513179656.3855,70.348,2,"[30.82, 39.528]"
1,1673513194809.377,69.876,2,"[30.348, 39.528]"
2,1673513209958.7427,70.728,2,"[30.88, 39.848]"
3,1673513225109.432,69.476,2,"[29.628, 39.848]"
4,1673513240261.4365,69.76,2,"[29.776, 39.984]"
5,1673513255411.3118,69.52799999999999,2,"[30.332, 39.196]"
6,1673513270544.8113,69.9,2,"[30.212, 39.688]"
7,1673513285692.803,69.6,2,"[29.996, 39.604]"
8,1673513300842.4143,69.848,2,"[30.392, 39.456]"
9,1673513315995.832,71.164,2,"[30.688, 40.476]"
10,1673513331143.4778,71.06,2,"[30.8, 40.26]"
11,1673513346288.2131,69.48,2,"[29.944, 39.536]"
12,1673513361446.0469,70.648,2,"[30.46, 40.188]"
13,1673513376583.2415,69.184,2,"[29.628, 39.556]"
14,1673513391732.9602,70.512,2,"[30.716, 39.796]"
