,time,avg,replicas,for pod
0,1673513179656.3855,75.031396,2,"[25.109706, 49.92169]"
1,1673513194809.377,62.306971,2,"[12.385281, 49.92169]"
2,1673513209958.7427,80.45467099999999,2,"[30.451696, 50.002975]"
3,1673513225109.432,69.837151,2,"[19.834176, 50.002975]"
4,1673513240261.4365,68.27022199999999,2,"[18.769976, 49.500246]"
5,1673513255411.3118,74.602986,2,"[24.902114, 49.700872]"
6,1673513270544.8113,75.90758100000001,2,"[25.619375, 50.288206]"
7,1673513285692.803,70.425338,2,"[20.444365, 49.980973]"
8,1673513300842.4143,67.945459,2,"[18.118681, 49.826778]"
9,1673513315995.832,70.75722999999999,2,"[20.174241, 50.582989]"
10,1673513331143.4778,75.34988,2,"[25.994225, 49.355655]"
11,1673513346288.2131,80.586284,2,"[30.769241, 49.817043]"
12,1673513361446.0469,74.760368,2,"[24.89079, 49.869578]"
13,1673513376583.2415,75.204402,2,"[25.477234, 49.727168]"
14,1673513391732.9602,78.354937,2,"[28.158594, 50.196343]"
