,time,avg,replicas,for pod
0,1673455427489.3992,157.44563599999998,5,"[20.667425, 22.256766, 48.245774, 18.419988, 47.855683]"
1,1673455442648.813,131.293508,5,"[25.671761, 41.364589, 20.557529, 18.282291, 25.417338]"
2,1673455457812.6965,153.024079,5,"[14.608283, 41.364589, 37.592956, 19.964101, 39.49415]"
3,1673455473036.0723,43.666348,2,"[26.667307, 16.999041]"
4,1673455488186.3816,48.644011,1,[48.644011]
5,1673455503370.0579,50.145479,1,[50.145479]
6,1673455518540.5183,94.83819299999999,2,"[46.723456, 48.114737]"
7,1673455533722.0535,62.282128,2,"[49.933027, 12.349101]"
8,1673455548889.0376,68.312435,2,"[49.712435, 18.6]"
9,1673455564055.344,122.655748,3,"[45.224954, 48.280301, 29.150493]"
10,1673455579232.7778,110.397383,3,"[49.560319, 43.303814, 17.53325]"
11,1673455594401.1628,46.282766,1,[46.282766]
12,1673455609569.633,50.222798,1,[50.222798]
13,1673455624733.4841,50.39592,1,[50.39592]
14,1673455639907.2908,107.47916599999999,3,"[49.958957, 12.638146, 44.882063]"
