,time,master,worker
0,1673455652884.6108,6078.764,10783.312
1,1673455637849.7983,6074.896,11298.476
2,1673455622828.7517,6064.056,10787.652
3,1673455607808.0657,6045.312,11242.576
4,1673455592775.4731,6104.956,11555.804
5,1673455577739.8887,6065.708,11321.188
6,1673455562714.123,6069.908,10856.06
7,1673455547679.0747,6073.716,11335.46
8,1673455532644.4236,6072.492,10837.724
9,1673455517610.235,6070.812,11350.844
10,1673455502575.8381,6071.32,11417.064
11,1673455487555.9697,6067.104,11297.964
12,1673455472525.7476,6113.196,11519.144
13,1673455457490.8306,6102.436,11393.632
14,1673455442460.271,6099.832,11525.82
15,1673455427438.9043,6103.164,11325.26
