,time,master,worker
0,1672821433790.8142,6305.852,10820.96
1,1672821418757.3337,6275.708,11264.98
2,1672821403726.5747,6502.912,10891.444
3,1672821388693.5144,6366.18,11262.156
4,1672821373669.7502,6331.892,11410.528
5,1672821358634.0867,6249.092,11032.3
6,1672821343598.3926,6401.796,10899.048
7,1672821328565.2173,6401.796,10899.048
8,1672821313531.3582,6358.584,11466.188
9,1672821298509.5933,6259.496,11459.592
10,1672821283474.1719,6230.42,11154.112
11,1672821268454.3176,6343.848,10882.552
12,1672821253422.7146,6330.236,11336.116
13,1672821238388.8635,6226.996,10824.452
14,1672821223353.863,6205.98,11263.092
15,1672821208317.528,5985.8,11368.532
