,time,avg,replicas,for pod
0,1672821208460.09,24.26,1,[24.26]
1,1672821223624.8306,31.372,1,[31.372]
2,1672821238795.4211,59.832,2,"[29.18, 30.652]"
3,1672821253964.644,202.784,7,"[25.96, 31.98, 28.796, 29.724, 26.984, 26.72, 32.62]"
4,1672821269251.1057,302.32000000000005,10,"[27.544, 35.376, 28.696, 29.208, 28.116, 28.996, 34.936, 25.216, 34.62, 29.612]"
5,1672821284428.926,31.78,1,[31.78]
6,1672821299595.4207,87.324,3,"[29.424, 30.5, 27.4]"
7,1672821314760.2893,201.584,7,"[26.768, 25.592, 31.96, 30.532, 28.832, 29.66, 28.24]"
8,1672821329991.944,329.564,11,"[27.668, 28.064, 35.32, 26.208, 35.608, 28.312, 29.628, 26.656, 33.74, 28.696, 29.664]"
9,1672821345156.5535,29.628,1,[29.628]
10,1672821360315.4824,31.772,1,[31.772]
11,1672821375526.1562,144.624,5,"[30.688, 28.224, 30.56, 26.44, 28.712]"
12,1672821390738.5466,244.22000000000003,8,"[28.86, 34.896, 34.072, 30.04, 28.756, 27.924, 32.848, 26.824]"
13,1672821405983.777,298.1,10,"[28.476, 29.584, 35.904, 25.052, 34.596, 29.816, 25.06, 28.336, 33.66, 27.616]"
14,1672821421157.3599,31.228,1,[31.228]
