,time,observed
0,1672821208460.09,1
1,1672821223624.8306,1
2,1672821238795.4211,5
3,1672821253964.644,10
4,1672821269251.1057,11
5,1672821284428.926,1
6,1672821299595.4207,5
7,1672821314760.2893,10
8,1672821329991.944,16
9,1672821345156.5535,1
10,1672821360315.4824,3
11,1672821375526.1562,7
12,1672821390738.5466,10
13,1672821405983.777,1
14,1672821421157.3599,1
