,time,avg,replicas,for pod
0,1672821208460.09,0.432393,1,[0.432393]
1,1672821223624.8306,50.458048,1,[50.458048]
2,1672821238795.4211,87.543428,2,"[38.097237, 49.446191]"
3,1672821253964.644,249.87825399999997,7,"[29.994872, 42.476061, 27.666639, 29.373124, 29.767825, 47.349368, 43.250365]"
4,1672821269251.1057,250.25238000000002,10,"[13.674336, 24.382002, 12.467152, 14.766344, 18.1255, 15.400636, 43.587979, 46.864869, 21.113138, 39.870424]"
5,1672821284428.926,47.200392,1,[47.200392]
6,1672821299595.4207,124.943004,3,"[38.060765, 48.134931, 38.747308]"
7,1672821314760.2893,236.48091499999998,7,"[30.741349, 30.795031, 49.044201, 47.971773, 31.543759, 24.381082, 22.00372]"
8,1672821329991.944,306.259706,11,"[14.047586, 14.872932, 39.323154, 35.600693, 39.064439, 15.896773, 14.127737, 31.690723, 49.717025, 12.643448, 39.275196]"
9,1672821345156.5535,14.127737,1,[14.127737]
10,1672821360315.4824,50.143884,1,[50.143884]
11,1672821375526.1562,200.28011700000002,5,"[37.780958, 48.069115, 46.699659, 34.371663, 33.358722]"
12,1672821390738.5466,207.29397099999997,8,"[24.443758, 36.264276, 26.346373, 18.515886, 13.227119, 16.837497, 43.737984, 27.921078]"
13,1672821405983.777,281.62395499999997,10,"[8.827165, 44.667107, 33.125506, 25.691216, 42.523509, 15.521412, 48.308171, 15.959189, 35.081835, 11.918845]"
14,1672821421157.3599,49.295601,1,[49.295601]
