,time,master,worker
0,1672821433790.8142,414.963847,5612.751551
1,1672821418757.3337,865.683246,5954.215513
2,1672821403726.5747,508.0791,6120.366548
3,1672821388693.5144,390.649124,5319.360854
4,1672821373669.7502,378.903866,6127.903713
5,1672821358634.0867,381.404014,4819.706894
6,1672821343598.3926,499.511593,5946.708451
7,1672821328565.2173,499.511593,5946.708451
8,1672821313531.3582,414.461035,6245.049218
9,1672821298509.5933,470.434322,6359.945518
10,1672821283474.1719,625.080555,5848.964286
11,1672821268454.3176,299.825561,5624.717948
12,1672821253422.7146,407.813302,6026.827388
13,1672821238388.8635,323.74259,5314.343794
14,1672821223353.863,494.011365,5575.161924
15,1672821208317.528,131.272939,5934.995816
