,time,master,worker
0,1671863500903.623,6092.484,11605.788
1,1671863485868.7424,6080.372,10931.692
2,1671863470834.0757,6141.888,11624.148
3,1671863455810.122,6139.16,11116.036
4,1671863440775.1853,6138.18,11658.084
5,1671863425739.9094,6134.916,11199.224
6,1671863410714.7603,6118.452,11698.484
7,1671863395680.362,6123.38,10965.0
8,1671863380654.5105,6121.596,11698.116
9,1671863365623.7788,6120.628,11222.848
10,1671863350589.559,6119.76,11491.064
11,1671863335557.3376,6085.044,11270.816
12,1671863320531.3826,6087.224,11549.888
13,1671863305496.2146,6085.624,11359.868
14,1671863290461.0142,6020.556,11568.54
15,1671863275435.206,6089.308,11393.816
