,time,master,worker
0,1672822394401.6763,6306.608,11179.872
1,1672822379367.8047,6307.264,11364.636
2,1672822364332.6194,6305.216,11149.06
3,1672822349298.268,6364.8,11477.576
4,1672822334277.0754,6366.848,11300.488
5,1672822319243.0698,6363.912,11468.28
6,1672822304207.7446,6361.8,11321.14
7,1672822289173.3757,6351.2,11440.74
8,1672822274138.4414,6295.616,11237.972
9,1672822259110.2268,6287.236,11412.784
10,1672822244074.8113,6289.18,11181.86
11,1672822229041.0164,6284.504,11372.028
12,1672822214006.585,6284.78,11472.344
13,1672822198977.16,6283.012,11350.24
14,1672822183947.5015,6282.244,11478.272
15,1672822168912.8354,6215.14,11334.568
