,time,observed
0,1672477387384.3853,10
1,1672477402612.9824,1
2,1672477417825.5642,1
3,1672477433030.6477,5
4,1672477448266.6895,10
5,1672477463551.948,1
6,1672477478773.4934,1
7,1672477493993.159,5
8,1672477509281.388,10
9,1672477524509.8318,1
10,1672477539723.6797,1
11,1672477554939.1492,5
12,1672477570147.7424,10
13,1672477585390.9436,1
14,1672477600600.7107,1
