,time,master,worker
0,1672477612785.787,6205.52,11501.688
1,1672477597751.981,6169.748,11277.804
2,1672477582717.556,6302.912,11636.62
3,1672477567683.9907,6271.0,11457.66
4,1672477552655.2986,6177.744,11512.584
5,1672477537626.8496,6155.556,10885.632
6,1672477522593.346,6317.776,11746.12
7,1672477507560.3987,6285.152,11400.692
8,1672477492523.9258,6210.164,10801.252
9,1672477477503.2664,6179.54,11288.356
10,1672477462468.5312,6338.176,11105.26
11,1672477447445.834,6300.404,11493.744
12,1672477432413.5806,6186.988,11580.54
13,1672477417378.6362,6156.224,11459.3
14,1672477402343.6045,6290.512,11781.912
15,1672477387308.178,6242.376,11519.216
