,time,avg,replicas,for pod
0,1672477387384.3853,179.286111,5,"[24.557432, 48.051915, 47.630535, 31.10506, 27.941169]"
1,1672477402612.9824,75.850909,2,"[27.70831, 48.142599]"
2,1672477417825.5642,49.012434,1,[49.012434]
3,1672477433030.6477,50.624961,1,[50.624961]
4,1672477448266.6895,168.016945,5,"[12.417907, 49.199428, 46.029365, 13.872899, 46.497346]"
5,1672477463551.948,107.372577,3,"[15.470252, 43.787754, 48.114571]"
6,1672477478773.4934,48.66742,1,[48.66742]
7,1672477493993.159,49.337006,1,[49.337006]
8,1672477509281.388,188.28175,5,"[48.466855, 48.375903, 34.635471, 24.39691, 32.406611]"
9,1672477524509.8318,53.853795,2,"[41.023218, 12.830577]"
10,1672477539723.6797,48.049705,1,[48.049705]
11,1672477554939.1492,50.282431,1,[50.282431]
12,1672477570147.7424,147.921182,4,"[37.177619, 32.276069, 30.545394, 47.9221]"
13,1672477585390.9436,8.270292,1,[8.270292]
14,1672477600600.7107,48.976872,1,[48.976872]
