,time,master,worker
0,1672479293833.2354,6212.664,11319.972
1,1672479278800.8252,6134.58,11569.044
2,1672479263780.079,6131.2,11287.572
3,1672479248744.6118,6352.832,11008.176
4,1672479233707.9907,6296.212,11472.736
5,1672479218670.4272,6185.452,11501.104
6,1672479203637.1895,6163.156,11250.62
7,1672479188601.7278,6142.308,11525.732
8,1672479173566.7925,6298.992,11614.456
9,1672479158530.6853,6219.364,11642.52
10,1672479143495.0757,6160.668,11509.304
11,1672479128464.33,6158.464,11635.756
12,1672479113429.9019,6222.96,11670.184
13,1672479098405.858,6195.54,11186.976
14,1672479083375.1626,6099.044,11612.676
15,1672479068338.189,6098.204,11156.064
