,time,avg,replicas,for pod
0,1672479068495.203,94.446345,2,"[46.573778, 47.872567]"
1,1672479083736.123,57.633078,2,"[9.359127, 48.273951]"
2,1672479099020.1514,115.869324,3,"[30.047462, 40.643747, 45.178115]"
3,1672479114291.2534,14.919931,1,[14.919931]
4,1672479129566.7131,48.547347,1,[48.547347]
5,1672479144849.084,49.755571,1,[49.755571]
6,1672479160115.1743,215.637066,5,"[47.278641, 47.492332, 31.701304, 47.866691, 41.298098]"
7,1672479175380.2412,8.911969,1,[8.911969]
8,1672479190652.5728,47.740105,1,[47.740105]
9,1672479205909.1973,49.545588,1,[49.545588]
10,1672479221175.4253,124.62196,3,"[32.402794, 44.953537, 47.265629]"
11,1672479236433.9148,268.449193,9,"[15.600522, 18.854725, 22.839807, 45.380156, 34.65813, 18.284739, 45.833542, 41.712421, 25.285151]"
12,1672479251667.381,41.712421,1,[41.712421]
13,1672479266921.5361,30.383481,1,[30.383481]
14,1672479282160.6953,50.091308,1,[50.091308]
