,time,observed
0,1672479068495.203,3
1,1672479083736.123,3
2,1672479099020.1514,7
3,1672479114291.2534,1
4,1672479129566.7131,1
5,1672479144849.084,5
6,1672479160115.1743,10
7,1672479175380.2412,1
8,1672479190652.5728,1
9,1672479205909.1973,5
10,1672479221175.4253,10
11,1672479236433.9148,15
12,1672479251667.381,10
13,1672479266921.5361,1
14,1672479282160.6953,5
