,time,avg,replicas,for pod
0,1671722070257.7688,30.456,1,[30.456]
1,1671722085424.6626,32.336,1,[32.336]
2,1671722100612.1714,32.564,1,[32.564]
3,1671722115776.6152,87.552,3,"[31.448, 27.74, 28.364]"
4,1671722130967.4568,206.76,7,"[34.768, 30.036, 30.8, 28.02, 28.516, 27.476, 27.144]"
5,1671722146126.1887,198.45199999999997,6,"[36.608, 35.216, 32.508, 30.456, 32.504, 31.16]"
6,1671722161310.496,32.912,1,[32.912]
7,1671722176531.5427,32.336,1,[32.336]
8,1671722191699.0273,199.35600000000002,7,"[32.396, 27.496, 26.236, 26.292, 27.844, 31.056, 28.036]"
9,1671722206977.318,93.512,3,"[34.832, 30.644, 28.036]"
10,1671722222135.5693,32.272,1,[32.272]
11,1671722237336.6372,32.46,1,[32.46]
12,1671722252542.8438,84.876,3,"[30.364, 29.032, 25.48]"
13,1671722267725.8364,30.704,1,[30.704]
14,1671722282896.2612,33.176,1,[33.176]
