,time,master,worker
0,1672321291453.3523,240.781943,6181.443664
1,1672321276418.9912,215.570078,5539.425523
2,1672321261384.9802,181.146566,6060.891143
3,1672321246350.472,156.366027,5604.435729
4,1672321231311.602,198.681081,5894.740701
5,1672321216280.4778,185.792703,5547.08448
6,1672321201245.689,210.949368,5825.305556
7,1672321186208.8745,227.447077,5658.436749
8,1672321171182.675,316.851943,6184.223029
9,1672321156148.693,200.871908,5611.832627
10,1672321141114.616,192.260125,6020.113085
11,1672321126084.5532,185.441326,5644.322119
12,1672321111050.3384,190.480203,5999.035397
13,1672321096015.7012,196.507578,5666.269266
14,1672321080980.3296,638.889427,6011.912503
15,1672321065954.0615,221.686433,6267.509701
