,time,avg,replicas,for pod
0,1672631606846.4204,37.264,1,[37.264]
1,1672631622015.1494,38.0,1,[38.0]
2,1672631637178.92,38.652,1,[38.652]
3,1672631652340.8992,64.4,2,"[26.128, 38.272]"
4,1672631667508.838,67.372,2,"[28.972, 38.4]"
5,1672631682677.4907,124.84,4,"[29.06, 29.508, 38.244, 28.028]"
6,1672631697862.4995,131.056,4,"[29.096, 34.952, 38.152, 28.856]"
7,1672631713041.2385,157.18,5,"[29.024, 35.252, 38.152, 26.58, 28.172]"
8,1672631728225.91,37.8,1,[37.8]
9,1672631743393.3457,65.892,2,"[27.46, 38.432]"
10,1672631758557.9592,67.964,2,"[29.092, 38.872]"
11,1672631773714.1946,67.712,2,"[28.728, 38.984]"
12,1672631788872.9368,99.676,3,"[32.524, 28.676, 38.476]"
13,1672631804034.1006,104.2,3,"[36.628, 28.884, 38.688]"
14,1672631819201.084,103.356,3,"[36.148, 28.808, 38.4]"
