,time,avg,replicas,for pod
0,1672492083358.7002,68.588,2,"[30.368, 38.22]"
1,1672492098513.143,69.00399999999999,2,"[30.32, 38.684]"
2,1672492113667.6152,69.168,2,"[30.484, 38.684]"
3,1672492128826.0923,70.57600000000001,2,"[31.004, 39.572]"
4,1672492143973.831,69.8,2,"[30.992, 38.808]"
5,1672492159132.4243,69.71600000000001,2,"[31.272, 38.444]"
6,1672492174291.5725,69.636,2,"[30.572, 39.064]"
7,1672492189447.313,69.21600000000001,2,"[30.784, 38.432]"
8,1672492204601.4915,68.332,2,"[30.252, 38.08]"
9,1672492219749.792,68.88,2,"[30.8, 38.08]"
10,1672492234905.1304,68.436,2,"[30.164, 38.272]"
11,1672492250058.609,69.06,2,"[30.516, 38.544]"
12,1672492265260.0679,69.076,2,"[30.424, 38.652]"
13,1672492280436.7551,68.672,2,"[30.3, 38.372]"
14,1672492295638.7854,69.48400000000001,2,"[30.86, 38.624]"
