,time,master,worker
0,1672492308633.239,6139.352,11440.336
1,1672492293611.0388,6135.504,11161.628
2,1672492278576.3315,6137.136,11461.108
3,1672492263552.269,6134.668,11023.024
4,1672492248515.577,6136.272,11417.128
5,1672492233475.721,6131.608,10853.336
6,1672492218440.6487,6133.644,11429.748
7,1672492203405.6199,6132.476,10959.816
8,1672492188376.6067,6133.148,11427.592
9,1672492173348.5789,6127.02,11065.532
10,1672492158324.573,6136.224,11369.068
11,1672492143289.8289,6157.04,11015.972
12,1672492128264.5173,6158.824,11328.24
13,1672492113235.6865,6155.28,11014.488
14,1672492098201.5947,6156.84,11322.616
15,1672492083179.4248,6093.552,10792.512
